Time(s),Value(mm)
339.9,4.54513892819805
339.92,4.5539693678579
339.94,4.56279980751776
339.96,4.57163024717762
339.98,4.58046068683747
340,4.58929112649733
340.02,4.59812156615719
340.04,4.60695200581704
340.06,4.6157824454769
340.08,4.62461288513676
340.1,4.63344332479662
340.12,4.64227376445647
340.14,4.65110420411633
340.16,4.65993464377619
340.18,4.66876508343604
340.2,4.6775955230959
340.22,4.68642596275576
340.24,4.69525640241561
340.26,4.70408684207547
340.28,4.71291728173533
340.3,4.72174772139519
340.32,4.73057816105504
340.34,4.7394086007149
340.36,4.74823904037476
340.38,4.79826688766479
340.4,4.79826688766479
340.42,4.70269203186035
340.44,4.70269203186035
340.46,4.64063930511475
340.48,4.64063930511475
340.5,4.60382318496704
340.52,4.58541297912598
340.54,4.58279589506296
340.56,4.58017881099994
340.58,4.57756172693693
340.6,4.57494464287391
340.62,4.57232755881089
340.64,4.56971047474788
340.66,4.56709339068486
340.68,4.56447630662185
340.7,4.56185922255883
340.72,4.55924213849581
340.74,4.5566250544328
340.76,4.55400797036978
340.78,4.55139088630676
340.8,4.54877380224375
340.82,4.54615671818073
340.84,4.54353963411771
340.86,4.5409225500547
340.88,4.53830546599168
340.9,4.53568838192866
340.92,4.53307129786565
340.94,4.53045421380263
340.96,4.52783712973961
340.98,4.5252200456766
341,4.52260296161358
341.02,4.51998587755057
341.04,4.51736879348755
341.06,4.51475170942453
341.08,4.51213462536152
341.1,4.5095175412985
341.12,4.50690045723548
341.14,4.50428337317247
341.16,4.50166628910945
341.18,4.49904920504643
341.2,4.49643212098342
341.22,4.4938150369204
341.24,4.49119795285738
341.26,4.48858086879437
341.28,4.48596378473135
341.3,4.48334670066833
341.32,4.48072961660532
341.34,4.4781125325423
341.36,4.47549544847929
341.38,4.47287836441627
341.4,4.47026128035325
341.42,4.46764419629024
341.44,4.46502711222722
341.46,4.4624100281642
341.48,4.45979294410119
341.5,4.45717586003817
341.52,4.45455877597515
341.54,4.45194169191214
341.56,4.45194169191214
341.58,4.45348666025245
341.6,4.45764871265577
341.62,4.4618107650591
341.64,4.46597281746242
341.66,4.47013486986575
341.68,4.47429692226908
341.7,4.4784589746724
341.72,4.48262102707573
341.74,4.48678307947905
341.76,4.49094513188238
341.78,4.4951071842857
341.8,4.49926923668903
341.82,4.50343128909235
341.84,4.50759334149568
341.86,4.51175539389901
341.88,4.51591744630233
341.9,4.52007949870566
341.92,4.52424155110898
341.94,4.52840360351231
341.96,4.53256565591563
341.98,4.53672770831896
342,4.54088976072229
342.02,4.54505181312561
342.04,4.54921386552894
342.06,4.55337591793226
342.08,4.55753797033559
342.1,4.56170002273891
342.12,4.56586207514224
342.14,4.57002412754556
342.16,4.57418617994889
342.18,4.57834823235221
342.2,4.58251028475554
342.22,4.58667233715887
342.24,4.59083438956219
342.26,4.59499644196552
342.28,4.59915849436884
342.3,4.60332054677217
342.32,4.60748259917549
342.34,4.61164465157882
342.36,4.61580670398215
342.38,4.61996875638547
342.4,4.6241308087888
342.42,4.62829286119212
342.44,4.63245491359545
342.46,4.63661696599877
342.48,4.6407790184021
342.5,4.68028894337741
342.52,4.71979886835272
342.54,4.75930879332803
342.56,4.79881871830333
342.58,4.83832864327864
342.6,4.87783856825395
342.62,4.91734849322926
342.64,4.95685841820457
342.66,4.99636834317988
342.68,5.03587826815518
342.7,5.07538819313049
342.72,5.1148981181058
342.74,5.15440804308111
342.76,5.19391796805642
342.78,5.23342789303173
342.8,5.27293781800704
342.82,5.31244774298234
342.84,5.35195766795765
342.86,5.39146759293296
342.88,5.43097751790827
342.9,5.47048744288358
342.92,5.50999736785889
342.94,5.56021189689636
342.96,5.61042642593384
342.98,5.66064095497131
343,5.68378391861916
343.02,5.68378391861916
343.04,5.65671235322952
343.06,5.62964078783989
343.08,5.60256922245026
343.1,5.57549765706062
343.12,5.54842609167099
343.14,5.52135452628136
343.16,5.49428296089172
343.18,5.46721139550209
343.2,5.44013983011246
343.22,5.41306826472282
343.24,5.38599669933319
343.26,5.35892513394356
343.28,5.33185356855392
343.3,5.30478200316429
343.32,5.27771043777466
343.34,4.89649724960327
343.36,4.89649724960327
343.38,4.94311308860779
343.4,4.95554138632382
343.42,4.95554138632382
343.44,4.92135384503533
343.46,4.88716630374684
343.48,4.85297876245835
343.5,4.81879122116986
343.52,4.78460367988138
343.54,4.75041613859289
343.56,4.7162285973044
343.58,4.68204105601591
343.6,4.64785351472742
343.62,4.61366597343894
343.64,4.57947843215045
343.66,4.54529089086196
343.68,4.51110334957347
343.7,4.47691580828498
343.72,4.4427282669965
343.74,4.4427282669965
343.76,4.46759152412415
343.78,4.52664232254028
343.8,4.53502839803696
343.82,4.54341447353363
343.84,4.5518005490303
343.86,4.56018662452698
343.88,4.56857270002365
343.9,4.57695877552032
343.92,4.585344851017
343.94,4.585344851017
343.96,4.58247661590576
343.98,4.58247661590576
344,4.91809458202786
344.02,4.91809458202786
344.04,4.88986767662896
344.06,4.86164077123006
344.08,4.83341386583116
344.1,4.80518696043226
344.12,4.77696005503337
344.14,4.74873314963447
344.16,4.72050624423557
344.18,4.69227933883667
344.2,4.66405243343777
344.22,4.63582552803887
344.24,4.60759862263997
344.26,4.57937171724108
344.28,4.55114481184218
344.3,4.52291790644328
344.32,4.49469100104438
344.34,4.46646409564548
344.36,4.4514988899231
344.38,4.4514988899231
344.4,4.46476058959961
344.42,4.47802228927612
344.44,4.49128398895264
344.46,4.50454568862915
344.48,4.51975727081299
344.5,4.52011295465323
344.52,4.52046863849346
344.54,4.5208243223337
344.56,4.52118000617394
344.58,4.52153569001418
344.6,4.52189137385442
344.62,4.52224705769466
344.64,4.52260274153489
344.66,4.52295842537513
344.68,4.52331410921537
344.7,4.52366979305561
344.72,4.52402547689585
344.74,4.52438116073608
344.76,4.52572353874765
344.78,4.52706591675921
344.8,4.52840829477078
344.82,4.52975067278234
344.84,4.5310930507939
344.86,4.53243542880547
344.88,4.53377780681703
344.9,4.5351201848286
344.92,4.53646256284016
344.94,4.53780494085172
344.96,4.53914731886329
344.98,4.54048969687485
345,4.54183207488641
345.02,4.54317445289798
345.04,4.54451683090954
345.06,4.54585920892111
345.08,4.54720158693267
345.1,4.54854396494423
345.12,4.5498863429558
345.14,4.55122872096736
345.16,4.55257109897893
345.18,4.55391347699049
345.2,4.55525585500205
345.22,4.55659823301362
345.24,4.55794061102518
345.26,4.55928298903675
345.28,4.56062536704831
345.3,4.56196774505987
345.32,4.56331012307144
345.34,4.564652501083
345.36,4.56599487909457
345.38,4.56733725710613
345.4,4.56867963511769
345.42,4.57002201312926
345.44,4.57136439114082
345.46,4.57270676915239
345.48,4.57404914716395
345.5,4.57539152517551
345.52,4.57673390318708
345.54,4.57807628119864
345.56,4.57941865921021
345.58,4.59137280782064
345.6,4.60332695643107
345.62,4.6152811050415
345.64,4.62723525365194
345.66,4.63918940226237
345.68,4.6511435508728
345.7,4.66309769948324
345.72,4.67505184809367
345.74,4.6870059967041
345.76,4.69896014531453
345.78,4.71091429392497
345.8,4.71091429392497
345.82,4.69551860584932
345.84,4.66816876916324
345.86,4.64081893247717
345.88,4.61346909579109
345.9,4.58611925910501
345.92,4.55876942241893
345.94,4.53141958573285
345.96,4.50406974904677
345.98,4.4767199123607
346,4.44937007567462
346.02,4.42202023898854
346.04,4.39467040230246
346.06,4.36732056561638
346.08,4.3399707289303
346.1,4.31262089224423
346.12,4.28527105555815
346.14,4.25792121887207
346.16,4.0509090423584
346.18,3.91469287872314
346.2,3.91469287872314
346.22,4.0937614440918
346.24,4.10803771018982
346.26,4.12231397628784
346.28,4.13659024238586
346.3,4.15086650848389
346.32,4.16514277458191
346.34,4.17941904067993
346.36,4.19369530677795
346.38,4.20797157287598
346.4,4.222247838974
346.42,4.23652410507202
346.44,4.25080037117004
346.46,4.26507663726807
346.48,4.27935290336609
346.5,4.29362916946411
346.52,4.30790543556213
346.54,4.32218170166016
346.56,4.33645796775818
346.58,4.3507342338562
346.6,4.44475428263346
346.62,4.53877433141073
346.64,4.61236219406128
346.66,4.61236219406128
346.68,4.59193000793457
346.7,4.57149782180786
346.72,4.55106563568115
346.74,4.55106563568115
346.76,4.53063344955444
346.78,4.44350862503052
346.8,4.43633222579956
346.82,4.40324767430623
346.84,4.40324767430623
346.86,4.4379522005717
346.88,4.47265672683716
346.9,4.50736125310262
346.92,4.54206577936808
346.94,4.57677030563354
346.96,4.61147483189901
346.98,4.64617935816447
347,4.68088388442993
347.02,4.72777382532756
347.04,4.77466376622518
347.06,4.77466376622518
347.08,4.68128108978271
347.1,4.65806436538696
347.12,4.6429731120234
347.14,4.6429731120234
347.16,4.62788185865983
347.18,4.61279060529626
347.2,4.59769935193269
347.22,4.58260809856912
347.24,4.56751684520556
347.26,4.55242559184199
347.28,4.53733433847842
347.3,4.52224308511485
347.32,4.50715183175128
347.34,4.49206057838772
347.36,4.47696932502415
347.38,4.46187807166058
347.4,4.44678681829701
347.42,4.43169556493345
347.44,4.41660431156988
347.46,4.40151305820631
347.48,4.38642180484274
347.5,4.37133055147917
347.52,4.35623929811561
347.54,4.34114804475204
347.56,4.32605679138847
347.58,4.3109655380249
347.6,4.29587428466133
347.62,4.28078303129777
347.64,4.2656917779342
347.66,4.25060052457063
347.68,4.23550927120706
347.7,4.2204180178435
347.72,4.20532676447993
347.74,4.19023551111636
347.76,4.17514425775279
347.78,4.16005300438922
347.8,4.14496175102566
347.82,4.12987049766209
347.84,4.11477924429852
347.86,4.09968799093495
347.88,4.08459673757138
347.9,4.06950548420782
347.92,4.05441423084425
347.94,4.03932297748068
347.96,4.02423172411711
347.98,4.00914047075354
348,3.99404921738998
348.02,3.97895796402641
348.04,3.97895796402641
348.06,3.98429754802159
348.08,4.00472838538034
348.1,4.02515922273908
348.12,4.04559006009783
348.14,4.06602089745658
348.16,4.08645173481533
348.18,4.10688257217407
348.2,4.16822504997253
348.22,4.229567527771
348.24,4.32166528701782
348.26,4.4428768157959
348.28,4.60663318634033
348.3,4.60663318634033
348.32,4.51201820373535
348.34,4.45799875259399
348.36,4.0517897605896
348.38,4.0517897605896
348.4,4.06501960754395
348.42,4.14971685409546
348.44,4.14971685409546
348.46,4.06355237960815
348.48,4.06355237960815
348.5,4.20400035381317
348.52,4.20400035381317
348.54,4.2028968334198
348.56,4.20179331302643
348.58,4.20068979263306
348.6,4.17108299997118
348.62,4.1414762073093
348.64,4.11186941464742
348.66,4.08226262198554
348.68,4.05265582932366
348.7,4.02304903666178
348.72,3.99344224399991
348.74,3.96383545133803
348.76,3.93422865867615
348.78,3.57982182502747
348.8,3.44421863555908
348.82,3.38957118988037
348.84,3.38546347618103
348.86,3.38546347618103
348.88,3.38546347618103
348.9,3.37995409965515
348.92,3.37867172559102
348.94,3.3773893515269
348.96,3.3773893515269
348.98,3.42524231804742
349,3.42524231804742
349.02,3.42273834016588
349.04,3.42023436228434
349.06,3.4177303844028
349.08,3.41522640652127
349.1,3.41272242863973
349.12,3.41021845075819
349.14,3.40771447287665
349.16,3.40521049499512
349.18,3.37881684303284
349.2,3.37881684303284
349.22,3.40147965604609
349.24,3.42414246905934
349.26,3.44680528207259
349.28,3.46946809508584
349.3,3.49213090809909
349.32,3.51479372111234
349.34,3.53745653412559
349.36,3.56011934713884
349.38,3.58278216015209
349.4,3.60544497316534
349.42,3.62810778617859
349.44,3.96751093864441
349.46,4.04380464553833
349.48,4.15658664703369
349.5,4.15658664703369
349.52,4.12998366355896
349.54,4.11094832420349
349.56,4.11094832420349
349.58,4.12384128570557
349.6,4.1510466337204
349.62,4.17825198173523
349.64,4.20545732975006
349.66,4.20815345644951
349.68,4.20815345644951
349.7,4.18364423513412
349.72,4.15913501381874
349.74,4.13462579250336
349.76,4.11011657118797
349.78,4.08560734987259
349.8,4.06109812855721
349.82,4.03658890724182
349.84,4.01207968592644
349.86,3.98757046461105
349.88,3.96306124329567
349.9,3.93855202198029
349.92,3.9140428006649
349.94,3.88953357934952
349.96,3.86502435803413
349.98,3.86502435803413
350,3.87814722061157
350.02,3.91577930450439
350.04,3.95341138839722
350.06,3.99104347229004
350.08,4.02867555618286
350.1,4.06630764007568
350.12,4.10393972396851
350.14,4.14157180786133
350.16,4.17920389175415
350.18,4.20775890350342
350.2,4.20775890350342
350.22,4.19868183135986
350.24,4.18960475921631
350.26,4.18052768707275
350.28,4.1714506149292
350.3,4.08654868602753
350.32,4.00164675712585
350.34,3.91674482822418
350.36,3.83184289932251
350.38,3.66674105937664
350.4,3.66674105937664
350.42,3.67533335318932
350.44,3.683925647002
350.46,3.69251794081468
350.48,3.70111023462736
350.5,3.70970252844004
350.52,3.71829482225271
350.54,3.72688711606539
350.56,3.73547940987807
350.58,3.74407170369075
350.6,3.75266399750343
350.62,3.76125629131611
350.64,3.76984858512878
350.66,3.88250374794006
350.68,3.88733460686424
350.7,3.89216546578841
350.72,3.89699632471258
350.74,3.90182718363675
350.76,3.90665804256092
350.78,3.9114889014851
350.8,3.91631976040927
350.82,3.92115061933344
350.84,3.92598147825761
350.86,3.93081233718178
350.88,3.93081233718178
350.9,3.85104954242706
350.92,3.78908529702355
350.94,3.78908529702355
350.96,3.81171470529893
350.98,3.83434411357431
351,3.85697352184969
351.02,3.87960293012507
351.04,3.90223233840045
351.06,3.92486174667583
351.08,3.94749115495121
351.1,3.97012056322659
351.12,3.99274997150197
351.14,4.01537937977735
351.16,4.03800878805273
351.18,4.06063819632811
351.2,4.08326760460349
351.22,4.10589701287887
351.24,4.12852642115425
351.26,4.15115582942963
351.28,4.17378523770501
351.3,4.19641464598039
351.32,4.21904405425577
351.34,4.24167346253115
351.36,4.26430287080653
351.38,4.28693227908191
351.4,4.30956168735729
351.42,4.33219109563267
351.44,4.35482050390805
351.46,4.37744991218343
351.48,4.40007932045881
351.5,4.42270872873419
351.52,4.44533813700956
351.54,4.46796754528494
351.56,4.49059695356032
351.58,4.5132263618357
351.6,4.53585577011108
351.62,4.5679759979248
351.64,4.60009622573853
351.66,4.63221645355225
351.68,4.66433668136597
351.7,4.69645690917969
351.72,4.72857713699341
351.74,4.76069736480713
351.76,4.79281759262085
351.78,4.82493782043457
351.8,4.85705804824829
351.82,4.88917827606201
351.84,4.92129850387573
351.86,4.99319243431091
351.88,5.00729846954346
351.9,5.00729846954346
351.92,4.9838178952535
351.94,4.96033732096354
351.96,4.93685674667358
351.98,4.92341899871826
352,4.75318908691406
352.02,4.66985702514648
352.04,4.63475370407104
352.06,4.56115007400513
352.08,4.48754644393921
352.1,4.41394281387329
352.12,4.34033918380737
352.14,4.2388391494751
352.16,4.13733911514282
352.18,4.03583908081055
352.2,4.02957145373027
352.22,4.02330382664998
352.24,4.0170361995697
352.26,4.01076857248942
352.28,4.00450094540914
352.3,3.99823331832886
352.32,3.84685349464417
352.34,3.69547367095947
352.36,3.61318707466125
352.38,3.53090047836304
352.4,3.44861388206482
352.42,3.41650474071503
352.44,3.38439559936523
352.46,3.36108565330505
352.48,3.3602499961853
352.5,3.35941433906555
352.52,3.35941433906555
352.54,3.69646620750427
352.56,3.69646620750427
352.58,3.5719039440155
352.6,3.55328226089478
352.62,3.5719039440155
352.64,3.82429051399231
352.66,3.82429051399231
352.68,3.73754048347473
352.7,3.69210648536682
352.72,3.70235061645508
352.74,3.70235061645508
352.76,3.70712876319885
352.78,3.70712876319885
352.8,3.66430354118347
352.82,3.62627267837524
352.84,3.62627267837524
352.86,3.61697721481323
352.88,3.61697721481323
352.9,3.60182452201843
352.92,3.57826781272888
352.94,3.57692244847616
352.96,3.57557708422343
352.98,3.5742317199707
353,3.57288635571798
353.02,3.57154099146525
353.04,3.57019562721252
353.06,3.5688502629598
353.08,3.56750489870707
353.1,3.56615953445435
353.12,3.56481417020162
353.14,3.56346880594889
353.16,3.56212344169617
353.18,3.56077807744344
353.2,3.55943271319071
353.22,3.55808734893799
353.24,3.53598989759173
353.26,3.51389244624547
353.28,3.4917949948992
353.3,3.46969754355294
353.32,3.44760009220668
353.34,3.42550264086042
353.36,3.41043634684581
353.38,3.41043634684581
353.4,3.41746750417745
353.42,3.4244986615091
353.44,3.43152981884075
353.46,3.43856097617239
353.48,3.44559213350404
353.5,3.45262329083569
353.52,3.45965444816733
353.54,3.46668560549898
353.56,3.47371676283063
353.58,3.48074792016227
353.6,3.48777907749392
353.62,3.49481023482557
353.64,3.50184139215721
353.66,3.50887254948886
353.68,3.51590370682051
353.7,3.52293486415215
353.72,3.5299660214838
353.74,3.53699717881545
353.76,3.54402833614709
353.78,3.55105949347874
353.8,3.55809065081039
353.82,3.56512180814203
353.84,3.57215296547368
353.86,3.57918412280533
353.88,3.58621528013697
353.9,3.59324643746862
353.92,3.60027759480027
353.94,3.60730875213191
353.96,3.61433990946356
353.98,3.62137106679521
354,3.62840222412685
354.02,3.6354333814585
354.04,3.64246453879014
354.06,3.64949569612179
354.08,3.65652685345344
354.1,3.66355801078508
354.12,3.67058916811673
354.14,3.67762032544838
354.16,3.68465148278002
354.18,3.69168264011167
354.2,3.69871379744332
354.22,3.70574495477496
354.24,3.71277611210661
354.26,3.71980726943826
354.28,3.7268384267699
354.3,3.73386958410155
354.32,3.7409007414332
354.34,3.74793189876484
354.36,3.75496305609649
354.38,3.76199421342814
354.4,3.76902537075978
354.42,3.77605652809143
354.44,3.78308768542308
354.46,3.79011884275472
354.48,3.79715000008637
354.5,3.80418115741802
354.52,3.81121231474966
354.54,3.81824347208131
354.56,3.82527462941296
354.58,3.8323057867446
354.6,3.83933694407625
354.62,3.8463681014079
354.64,3.85339925873954
354.66,3.86043041607119
354.68,3.86746157340284
354.7,3.87449273073448
354.72,3.88152388806613
354.74,3.88855504539778
354.76,3.89558620272942
354.78,3.90261736006107
354.8,3.90964851739272
354.82,3.91667967472436
354.84,3.92371083205601
354.86,3.93074198938766
354.88,3.9377731467193
354.9,3.94480430405095
354.92,3.9518354613826
354.94,3.95886661871424
354.96,3.96589777604589
354.98,3.97292893337754
355,3.97996009070918
355.02,3.98699124804083
355.04,3.99402240537248
355.06,4.00105356270412
355.08,4.00808472003577
355.1,4.01511587736742
355.12,4.02214703469906
355.14,4.02917819203071
355.16,4.03620934936236
355.18,4.043240506694
355.2,4.05027166402565
355.22,4.0573028213573
355.24,4.06433397868894
355.26,4.07136513602059
355.28,4.07839629335223
355.3,4.08542745068388
355.32,4.09245860801553
355.34,4.09948976534718
355.36,4.10652092267882
355.38,4.11355208001047
355.4,4.12058323734211
355.42,4.12761439467376
355.44,4.13464555200541
355.46,4.14167670933705
355.48,4.1487078666687
355.5,4.15587383270264
355.52,4.16303979873657
355.54,4.17020576477051
355.56,4.17737173080444
355.58,4.18453769683838
355.6,4.19170366287231
355.62,4.19886962890625
355.64,4.20603559494019
355.66,4.21320156097412
355.68,4.22036752700806
355.7,4.22753349304199
355.72,4.23469945907593
355.74,4.24186542510986
355.76,4.2490313911438
355.78,4.25619735717773
355.8,4.26336332321167
355.82,4.27052928924561
355.84,4.27769525527954
355.86,4.28486122131348
355.88,4.29202718734741
355.9,4.29919315338135
355.92,4.30635911941528
355.94,4.31352508544922
355.96,4.32069105148315
355.98,4.32785701751709
356,4.33502298355102
356.02,4.34218894958496
356.04,4.3493549156189
356.06,4.35652088165283
356.08,4.36368684768677
356.1,4.3708528137207
356.12,4.37801877975464
356.14,4.38518474578857
356.16,4.39235071182251
356.18,4.39951667785644
356.2,4.40668264389038
356.22,4.41384860992432
356.24,4.42101457595825
356.26,4.42818054199219
356.28,4.43534650802612
356.3,4.44251247406006
356.32,4.44967844009399
356.34,4.45684440612793
356.36,4.46401037216186
356.38,4.4711763381958
356.4,4.47834230422974
356.42,4.48550827026367
356.44,4.49267423629761
356.46,4.49984020233154
356.48,4.50700616836548
356.5,4.51417213439941
356.52,4.52133810043335
356.54,4.52850406646728
356.56,4.53567003250122
356.58,4.54283599853516
356.6,4.55000196456909
356.62,4.55716793060303
356.64,4.56433389663696
356.66,4.5714998626709
356.68,4.57866582870483
356.7,4.58583179473877
356.72,4.5929977607727
356.74,4.60016372680664
356.76,4.60732969284058
356.78,4.61449565887451
356.8,4.62166162490845
356.82,4.62882759094238
356.84,4.63599355697632
356.86,4.64315952301025
356.88,4.65032548904419
356.9,4.65749145507812
356.92,4.66465742111206
356.94,4.671823387146
356.96,4.67898935317993
356.98,4.68615531921387
357,4.70543176477606
357.02,4.72470821033825
357.04,4.74398465590043
357.06,4.76326110146262
357.08,4.78253754702481
357.1,4.801813992587
357.12,4.82109043814919
357.14,4.84036688371138
357.16,4.85964332927357
357.18,4.87891977483576
357.2,4.89819622039795
357.22,4.91747266596014
357.24,4.93674911152233
357.26,4.95602555708452
357.28,4.97530200264671
357.3,4.9945784482089
357.32,5.01385489377108
357.34,5.03313133933327
357.36,5.05240778489546
357.38,5.07168423045765
357.4,5.09096067601984
357.42,5.09096067601984
357.44,4.64255094528198
357.46,4.27274894714355
357.48,4.00875186920166
357.5,3.74475479125977
357.52,3.58993196487427
357.54,3.58993196487427
357.56,3.58993196487427
357.58,3.5732638835907
357.6,3.52281832695007
357.62,3.49850392341614
357.64,3.49789374215262
357.66,3.49789374215262
357.68,3.49728356088911
357.7,3.49667337962559
357.72,3.49606319836208
357.74,3.49545301709856
357.76,3.49484283583505
357.78,3.49484283583505
357.8,3.49577333110039
357.82,3.49731400762925
357.84,3.49885468415811
357.86,3.50039536068697
357.88,3.50193603721583
357.9,3.50347671374469
357.92,3.50501739027355
357.94,3.50655806680241
357.96,3.50809874333126
357.98,3.50963941986012
358,3.51118009638898
358.02,3.51272077291784
358.04,3.5142614494467
358.06,3.51580212597556
358.08,3.51734280250442
358.1,3.51888347903328
358.12,3.52042415556214
358.14,3.521964832091
358.16,3.52350550861985
358.18,3.52504618514871
358.2,3.52658686167757
358.22,3.52812753820643
358.24,3.52966821473529
358.26,3.53120889126415
358.28,3.53274956779301
358.3,3.53429024432187
358.32,3.53583092085073
358.34,3.53737159737959
358.36,3.53891227390845
358.38,3.5404529504373
358.4,3.54199362696616
358.42,3.54353430349502
358.44,3.54507498002388
358.46,3.54661565655274
358.48,3.5481563330816
358.5,3.54969700961046
358.52,3.55123768613932
358.54,3.55277836266818
358.56,3.55431903919704
358.58,3.55585971572589
358.6,3.55740039225475
358.62,3.55894106878361
358.64,3.56048174531247
358.66,3.56202242184133
358.68,3.56356309837019
358.7,3.56510377489905
358.72,3.56664445142791
358.74,3.56818512795677
358.76,3.56972580448563
358.78,3.57126648101448
358.8,3.57280715754334
358.82,3.5743478340722
358.84,3.57588851060106
358.86,3.57742918712992
358.88,3.57896986365878
358.9,3.58051054018764
358.92,3.5820512167165
358.94,3.58359189324536
358.96,3.58513256977422
358.98,3.58667324630307
359,3.58821392283193
359.02,3.58975459936079
359.04,3.59129527588965
359.06,3.59283595241851
359.08,3.59437662894737
359.1,3.59591730547623
359.12,3.59745798200509
359.14,3.59899865853395
359.16,3.60053933506281
359.18,3.60208001159166
359.2,3.60362068812052
359.22,3.60516136464938
359.24,3.60670204117824
359.26,3.6082427177071
359.28,3.60978339423596
359.3,3.61132407076482
359.32,3.61286474729368
359.34,3.61440542382254
359.36,3.6159461003514
359.38,3.61748677688026
359.4,3.61902745340911
359.42,3.62056812993797
359.44,3.62210880646683
359.46,3.62364948299569
359.48,3.62519015952455
359.5,3.62673083605341
359.52,3.62827151258227
359.54,3.62981218911113
359.56,3.63135286563999
359.58,3.63289354216885
359.6,3.6344342186977
359.62,3.63597489522656
359.64,3.63751557175542
359.66,3.63905624828428
359.68,3.64059692481314
359.7,3.642137601342
359.72,3.64367827787086
359.74,3.64521895439972
359.76,3.64675963092858
359.78,3.64830030745744
359.8,3.64984098398629
359.82,3.65138166051515
359.84,3.65292233704401
359.86,3.65446301357287
359.88,3.65600369010173
359.9,3.65754436663059
359.92,3.65908504315945
359.94,3.66062571968831
359.96,3.66216639621717
359.98,3.66370707274603
360,3.66524774927489
360.02,3.66678842580374
360.04,3.6683291023326
360.06,3.66986977886146
360.08,3.67141045539032
360.1,3.67295113191918
360.12,3.67449180844804
360.14,3.6760324849769
360.16,3.67757316150576
360.18,3.67911383803462
360.2,3.68065451456348
360.22,3.68219519109233
360.24,3.68373586762119
360.26,3.68527654415005
360.28,3.68681722067891
360.3,3.68835789720777
360.32,3.68989857373663
360.34,3.69143925026549
360.36,3.69297992679435
360.38,3.69452060332321
360.4,3.69606127985207
360.42,3.69760195638092
360.44,3.69914263290978
360.46,3.70068330943864
360.48,3.7022239859675
360.5,3.70376466249636
360.52,3.70530533902522
360.54,3.70684601555408
360.56,3.70838669208294
360.58,3.7099273686118
360.6,3.71146804514066
360.62,3.71300872166952
360.64,3.71454939819837
360.66,3.71609007472723
360.68,3.71763075125609
360.7,3.71917142778495
360.72,3.72071210431381
360.74,3.72225278084267
360.76,3.72379345737153
360.78,3.72533413390039
360.8,3.72687481042925
360.82,3.72841548695811
360.84,3.72995616348696
360.86,3.73149684001582
360.88,3.73303751654468
360.9,3.73457819307354
360.92,3.7361188696024
360.94,3.73765954613126
360.96,3.73920022266012
360.98,3.74074089918898
361,3.74228157571784
361.02,3.7438222522467
361.04,3.74536292877555
361.06,3.74690360530441
361.08,3.74844428183327
361.1,3.74998495836213
361.12,3.75152563489099
361.14,3.75306631141985
361.16,3.75460698794871
361.18,3.75614766447757
361.2,3.75768834100643
361.22,3.75922901753529
361.24,3.76076969406414
361.26,3.762310370593
361.28,3.76385104712186
361.3,3.76539172365072
361.32,3.76693240017958
361.34,3.76847307670844
361.36,3.7700137532373
361.38,3.77155442976616
361.4,3.77309510629502
361.42,3.77463578282388
361.44,3.77617645935273
361.46,3.77771713588159
361.48,3.77925781241045
361.5,3.78079848893931
361.52,3.78233916546817
361.54,3.78387984199703
361.56,3.78542051852589
361.58,3.78696119505475
361.6,3.78850187158361
361.62,3.79004254811247
361.64,3.79158322464133
361.66,3.79312390117018
361.68,3.79466457769904
361.7,3.7962052542279
361.72,3.79774593075676
361.74,3.79928660728562
361.76,3.80082728381448
361.78,3.80236796034334
361.8,3.8039086368722
361.82,3.80544931340106
361.84,3.80698998992992
361.86,3.80853066645877
361.88,3.81007134298763
361.9,3.81161201951649
361.92,3.81315269604535
361.94,3.81469337257421
361.96,3.81623404910307
361.98,3.81777472563193
362,3.81931540216079
362.02,3.82085607868965
362.04,3.82085607868965
362.06,3.76734972000122
362.08,3.76734972000122
362.1,4.06820917129517
362.12,4.19924998283386
362.14,4.19924998283386
362.16,4.11590814590454
362.18,3.95832419395447
362.2,3.94836616516113
362.22,3.91895747184753
362.24,3.85244870185852
362.26,3.85244870185852
362.28,3.88985753059387
362.3,3.89915540001609
362.32,3.90845326943831
362.34,3.91775113886053
362.36,3.92704900828275
362.38,3.93634687770497
362.4,3.94564474712719
362.42,3.95494261654941
362.44,3.96424048597162
362.46,3.97353835539384
362.48,3.98283622481606
362.5,3.98283622481606
362.52,3.9298365910848
362.54,3.86753908793131
362.56,3.86753908793131
362.58,3.88008415699005
362.6,3.88008415699005
362.62,3.90596985816956
362.64,3.85841822624207
362.66,3.85259222984314
362.68,3.85259222984314
362.7,3.85259222984314
362.72,3.83764362335205
362.74,3.73781180381775
362.76,3.70318722724915
362.78,3.70318722724915
362.8,4.52850999832153
362.82,4.52850999832153
362.84,4.38895683288574
362.86,4.24940366744995
362.88,4.10985050201416
362.9,3.97029733657837
362.92,3.83519911766052
362.94,3.70010089874268
362.96,3.66832756996155
362.98,3.66289794445038
363,3.66289794445038
363.02,3.66289794445038
363.04,3.76666037241618
363.06,3.87585242589315
363.08,3.87585242589315
363.1,3.64198875427246
363.12,3.57840669155121
363.14,3.53711080551147
363.16,3.51482462882996
363.18,3.48805689811707
363.2,3.48805689811707
363.22,3.48795604705811
363.24,3.48187828063965
363.26,3.48187828063965
363.28,3.53131461143494
